,title,artist,duration_ms,explicit,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url
6245,Love Me Better,James Blunt,218529,False,0,spotify:track:5U76HRbnI7CCdmPJF14ykD,0.669,0.582,9,-7.419,1,0.0665,0.044,1.38e-05,0.0744,0.492,89.99,https://api.spotify.com/v1/tracks/5U76HRbnI7CCdmPJF14ykD,https://api.spotify.com/v1/audio-analysis/5U76HRbnI7CCdmPJF14ykD
6246,Love Is Mystical,Cold War Kids,214373,False,0,spotify:track:4RJnzmVL12aIuWpMoXu2u4,0.566,0.865,0,-5.082,0,0.0387,0.00506,1.31e-05,0.215,0.684,105.964,https://api.spotify.com/v1/tracks/4RJnzmVL12aIuWpMoXu2u4,https://api.spotify.com/v1/audio-analysis/4RJnzmVL12aIuWpMoXu2u4
6247,If It Ain't Love,Jason Derulo,203105,False,55,spotify:track:5YHR8wBR5jXfGtP766NiAT,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,https://api.spotify.com/v1/tracks/5YHR8wBR5jXfGtP766NiAT,https://api.spotify.com/v1/audio-analysis/5YHR8wBR5jXfGtP766NiAT
6248,Give Me Love,Ed Sheeran,526386,False,45,spotify:track:2U0n6b6sgtRHwvSTJuG2pH,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,https://api.spotify.com/v1/tracks/2U0n6b6sgtRHwvSTJuG2pH,https://api.spotify.com/v1/audio-analysis/2U0n6b6sgtRHwvSTJuG2pH
6249,Only Love,Ben Howard,249173,False,67,spotify:track:2uhEKg8kIzpdvz4gyy6x8W,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,https://api.spotify.com/v1/tracks/2uhEKg8kIzpdvz4gyy6x8W,https://api.spotify.com/v1/audio-analysis/2uhEKg8kIzpdvz4gyy6x8W
6250,Be Your Love,Bishop Briggs,194066,False,57,spotify:track:1Taq7PrHRF7dLCcHTRh2aj,0.693,0.455,2,-8.029,0,0.0327,0.268,0.000127,0.722,0.137,129.955,https://api.spotify.com/v1/tracks/1Taq7PrHRF7dLCcHTRh2aj,https://api.spotify.com/v1/audio-analysis/1Taq7PrHRF7dLCcHTRh2aj
6251,Let Me Love You - Don Diablo Remix,DJ Snake,266680,False,50,spotify:track:7A0kyzZwkyztNsNeEsTiPX,0.671,0.848,0,-3.202,0,0.0779,0.0107,0.000198,0.122,0.292,125.941,https://api.spotify.com/v1/tracks/7A0kyzZwkyztNsNeEsTiPX,https://api.spotify.com/v1/audio-analysis/7A0kyzZwkyztNsNeEsTiPX
6252,A Lovely Night,Ryan Gosling,236506,False,59,spotify:track:4r9hiElqKWMPT4Z3vN2exq,0.364,0.478,7,-8.645,1,0.0473,0.299,0.0015,0.124,0.493,134.551,https://api.spotify.com/v1/tracks/4r9hiElqKWMPT4Z3vN2exq,https://api.spotify.com/v1/audio-analysis/4r9hiElqKWMPT4Z3vN2exq
6253,Hollaback Girl,Gwen Stefani,199906,True,0,spotify:track:6RcQOut9fWL6FSqeIr5M1r,0.918,0.918,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,https://api.spotify.com/v1/tracks/6RcQOut9fWL6FSqeIr5M1r,https://api.spotify.com/v1/audio-analysis/6RcQOut9fWL6FSqeIr5M1r
6254,I Love It (feat. Charli XCX),Icona Pop,155337,True,62,spotify:track:3VZQshi4COChhXaz7cLP02,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,https://api.spotify.com/v1/tracks/3VZQshi4COChhXaz7cLP02,https://api.spotify.com/v1/audio-analysis/3VZQshi4COChhXaz7cLP02
6255,Another Love,Tom Odell,250973,True,63,spotify:track:5FKnuwsKf7YFpmhA5Wnl0q,0.443,0.54,4,-8.536,0,0.04,0.697,1.04e-05,0.102,0.133,119.161,https://api.spotify.com/v1/tracks/5FKnuwsKf7YFpmhA5Wnl0q,https://api.spotify.com/v1/audio-analysis/5FKnuwsKf7YFpmhA5Wnl0q
6256,Let Me Love You - Tiësto's AFTR:HRS Mix,DJ Snake,155840,False,58,spotify:track:7srwQKnqYsIY26Aatbazaq,0.707,0.83,0,-4.587,0,0.0427,0.0107,2.06e-05,0.495,0.386,120.013,https://api.spotify.com/v1/tracks/7srwQKnqYsIY26Aatbazaq,https://api.spotify.com/v1/audio-analysis/7srwQKnqYsIY26Aatbazaq
6257,Me and Your Mama,Childish Gambino,379226,False,0,spotify:track:4r0GVpjSsKSR1biv4fOoa5,0.556,0.45,5,-11.874,1,0.0338,0.0105,0.0483,0.0707,0.25,117.99,https://api.spotify.com/v1/tracks/4r0GVpjSsKSR1biv4fOoa5,https://api.spotify.com/v1/audio-analysis/4r0GVpjSsKSR1biv4fOoa5
6258,Love on Me - CID Remix,Galantis,190809,False,41,spotify:track:7bnYyxLapKga3nZufqKnmK,0.623,0.932,1,-2.857,0,0.0683,0.464,0.00144,0.296,0.529,126.033,https://api.spotify.com/v1/tracks/7bnYyxLapKga3nZufqKnmK,https://api.spotify.com/v1/audio-analysis/7bnYyxLapKga3nZufqKnmK
6259,My Love (feat. T.I.),Justin Timberlake,276160,False,71,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL
6260,Same Old Love,Selena Gomez,229080,False,64,spotify:track:1BZG99C7Co1r6QUC3zaS59,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59
6261,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,291293,False,79,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj
6262,I'd Love To Change The World - Matstubs Remix,Jetta,189973,False,63,spotify:track:6ce17pZwsMcYNab5IaC5MQ,0.459,0.796,4,-5.226,0,0.132,0.0761,0.00908,0.0633,0.218,139.913,https://api.spotify.com/v1/tracks/6ce17pZwsMcYNab5IaC5MQ,https://api.spotify.com/v1/audio-analysis/6ce17pZwsMcYNab5IaC5MQ
6263,Drunk in Love (feat. Jay-Z),Beyoncé,323480,True,69,spotify:track:6jG2YzhxptolDzLHTGLt7S,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S
6264,You Give Love A Bad Name,Bon Jovi,222706,False,0,spotify:track:3KYiA4vq6RPO1dE2XROXd8,0.537,0.959,0,-3.002,0,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,https://api.spotify.com/v1/tracks/3KYiA4vq6RPO1dE2XROXd8,https://api.spotify.com/v1/audio-analysis/3KYiA4vq6RPO1dE2XROXd8
6265,Digital Love (feat. Hailee Steinfeld),Digital Farm Animals,179506,False,44,spotify:track:0qwa6Mm9oZWLhGitD2Jfnq,0.701,0.786,0,-4.429,1,0.0512,0.00606,0.0,0.0835,0.514,100.932,https://api.spotify.com/v1/tracks/0qwa6Mm9oZWLhGitD2Jfnq,https://api.spotify.com/v1/audio-analysis/0qwa6Mm9oZWLhGitD2Jfnq
6266,Till You're Loved,Mr. Probz,180137,False,0,spotify:track:70rYp3dhUBTz9Da3OgmlA1,0.674,0.754,6,-4.34,0,0.269,0.208,0.0,0.164,0.57,101.424,https://api.spotify.com/v1/tracks/70rYp3dhUBTz9Da3OgmlA1,https://api.spotify.com/v1/audio-analysis/70rYp3dhUBTz9Da3OgmlA1
6267,Love On The Brain - Don Diablo Remix,Rihanna,208253,True,41,spotify:track:2SqXhFOHbUJ8Opj0poEDGV,0.707,0.944,2,-1.918,1,0.0783,0.0497,0.0546,0.0905,0.324,159.99,https://api.spotify.com/v1/tracks/2SqXhFOHbUJ8Opj0poEDGV,https://api.spotify.com/v1/audio-analysis/2SqXhFOHbUJ8Opj0poEDGV
6268,Send My Love (To Your New Lover),Adele,223078,False,0,spotify:track:4JHIOQE4nAtUSfGuzDLjYa,0.688,0.532,6,-8.361,0,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,https://api.spotify.com/v1/tracks/4JHIOQE4nAtUSfGuzDLjYa,https://api.spotify.com/v1/audio-analysis/4JHIOQE4nAtUSfGuzDLjYa
6269,Bleeding Love,Leona Lewis,262466,False,74,spotify:track:7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE
6270,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,190453,False,64,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3
6271,Show Me Love - EDX Remix / Radio Edit,Sam Feldt,180336,False,60,spotify:track:4bAmAVdks2Y84VNVVLXFwN,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,https://api.spotify.com/v1/tracks/4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/audio-analysis/4bAmAVdks2Y84VNVVLXFwN
6272,hate u love u,Olivia O'Brien,175466,False,72,spotify:track:6ATgDc6e4sPn84hvJsAmPt,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,https://api.spotify.com/v1/tracks/6ATgDc6e4sPn84hvJsAmPt,https://api.spotify.com/v1/audio-analysis/6ATgDc6e4sPn84hvJsAmPt
6273,Let Me Love You,Ariana Grande,223853,False,0,spotify:track:5AKlnLpP3WLwZseNbjquND,0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698,https://api.spotify.com/v1/tracks/5AKlnLpP3WLwZseNbjquND,https://api.spotify.com/v1/audio-analysis/5AKlnLpP3WLwZseNbjquND
6274,Bailando - Spanish Version,Enrique Iglesias,243293,False,50,spotify:track:2U2ej55JYqsDuUhAxvSIq9,0.719,0.78,7,-3.506,1,0.118,0.0499,2.02e-06,0.0398,0.96,90.936,https://api.spotify.com/v1/tracks/2U2ej55JYqsDuUhAxvSIq9,https://api.spotify.com/v1/audio-analysis/2U2ej55JYqsDuUhAxvSIq9
6275,River Flows In You - Original,Yiruma,185527,False,3,spotify:track:47ZWr1Nb0PUgmKgyg5JkgO,0.31,0.218,9,-21.398,1,0.0507,0.988,0.952,0.085,0.0969,145.074,https://api.spotify.com/v1/tracks/47ZWr1Nb0PUgmKgyg5JkgO,https://api.spotify.com/v1/audio-analysis/47ZWr1Nb0PUgmKgyg5JkgO
6276,American Country Love Song,Jake Owen,199746,False,59,spotify:track:0O1x2tRm8ZpfDbcpOWZp7z,0.529,0.891,8,-4.36,1,0.043,0.0457,0.0,0.0942,0.329,104.031,https://api.spotify.com/v1/tracks/0O1x2tRm8ZpfDbcpOWZp7z,https://api.spotify.com/v1/audio-analysis/0O1x2tRm8ZpfDbcpOWZp7z
6277,Calling All My Lovelies,Bruno Mars,250080,False,62,spotify:track:6ObpR8ek44tvWefQRcSo8K,0.662,0.705,1,-6.56,0,0.0399,0.0392,2.38e-06,0.105,0.865,159.996,https://api.spotify.com/v1/tracks/6ObpR8ek44tvWefQRcSo8K,https://api.spotify.com/v1/audio-analysis/6ObpR8ek44tvWefQRcSo8K
6278,Crazy Love,Audien,174545,False,53,spotify:track:1gwwNLcYQRnzvkBhwDjUX3,0.691,0.883,11,-1.326,0,0.0488,0.318,2.45e-05,0.0742,0.606,109.982,https://api.spotify.com/v1/tracks/1gwwNLcYQRnzvkBhwDjUX3,https://api.spotify.com/v1/audio-analysis/1gwwNLcYQRnzvkBhwDjUX3
6279,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,280000,False,0,spotify:track:3oEHQmhvFLiE7ZYES0ulzv,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,https://api.spotify.com/v1/tracks/3oEHQmhvFLiE7ZYES0ulzv,https://api.spotify.com/v1/audio-analysis/3oEHQmhvFLiE7ZYES0ulzv
6280,Superficial Love - Single Version,Ruth B.,218066,False,38,spotify:track:5e3Sr3pqA37Ger2o3PR8WF,0.595,0.861,10,-2.875,1,0.0579,0.358,0.0,0.127,0.407,147.95,https://api.spotify.com/v1/tracks/5e3Sr3pqA37Ger2o3PR8WF,https://api.spotify.com/v1/audio-analysis/5e3Sr3pqA37Ger2o3PR8WF
6281,Waiting For Love,Avicii,230613,False,78,spotify:track:2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj
6282,Have Some Love,Childish Gambino,224253,False,0,spotify:track:5LTgI9VsuL3NKrv2WHBgNx,0.783,0.803,4,-6.266,0,0.0805,0.0158,0.016,0.681,0.945,148.227,https://api.spotify.com/v1/tracks/5LTgI9VsuL3NKrv2WHBgNx,https://api.spotify.com/v1/audio-analysis/5LTgI9VsuL3NKrv2WHBgNx
6283,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,James Bay,236786,False,63,spotify:track:359lSGQwvAM3aZA5UNwqiQ,0.68,0.315,11,-8.425,1,0.0391,0.913,0.0,0.712,0.361,117.614,https://api.spotify.com/v1/tracks/359lSGQwvAM3aZA5UNwqiQ,https://api.spotify.com/v1/audio-analysis/359lSGQwvAM3aZA5UNwqiQ
6284,Give Me Your Love (feat. Nile Rodgers),Sigala,209014,False,49,spotify:track:4CWZOyb9YHIH06yfsvY6k1,0.635,0.945,2,-2.298,1,0.036,0.00411,2.41e-05,0.314,0.686,125.024,https://api.spotify.com/v1/tracks/4CWZOyb9YHIH06yfsvY6k1,https://api.spotify.com/v1/audio-analysis/4CWZOyb9YHIH06yfsvY6k1
6285,Love Is Alive,Louis The Child,170610,False,37,spotify:track:1uf5f99kLdlmUBEvVqrFyy,0.676,0.5,8,-6.878,1,0.0412,0.701,0.0,0.596,0.915,97.863,https://api.spotify.com/v1/tracks/1uf5f99kLdlmUBEvVqrFyy,https://api.spotify.com/v1/audio-analysis/1uf5f99kLdlmUBEvVqrFyy
6286,Faded On Your Love,Griffin Stoller,184285,False,27,spotify:track:6zFisC4ocYM8248gwnHrnd,0.751,0.465,2,-8.093,0,0.0441,0.588,0.0018,0.0841,0.608,98.031,https://api.spotify.com/v1/tracks/6zFisC4ocYM8248gwnHrnd,https://api.spotify.com/v1/audio-analysis/6zFisC4ocYM8248gwnHrnd
6287,Let Me Love You - R3hab Remix,DJ Snake,175000,False,58,spotify:track:7mbbGuqfaIIFHImIwu45Xi,0.433,0.82,0,-2.84,0,0.0924,0.0209,0.0,0.292,0.536,203.968,https://api.spotify.com/v1/tracks/7mbbGuqfaIIFHImIwu45Xi,https://api.spotify.com/v1/audio-analysis/7mbbGuqfaIIFHImIwu45Xi
6288,Is This Love - Remix,Bob Marley & The Wailers,199655,False,58,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,0.813,0.686,6,-7.593,0,0.0352,0.034,0.00636,0.293,0.301,121.981,https://api.spotify.com/v1/tracks/1G8yVHxDLlEjDAt02Dfbmi,https://api.spotify.com/v1/audio-analysis/1G8yVHxDLlEjDAt02Dfbmi
6289,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",Hundred Waters,241846,True,51,spotify:track:5PnBpKOVvQxeFvXVNYSoxs,0.418,0.794,11,-4.973,1,0.0816,0.08,0.0,0.329,0.178,129.434,https://api.spotify.com/v1/tracks/5PnBpKOVvQxeFvXVNYSoxs,https://api.spotify.com/v1/audio-analysis/5PnBpKOVvQxeFvXVNYSoxs
6290,In The Name Of Love - The Him Remix,Martin Garrix,209280,False,44,spotify:track:2sp1QtoKfxJaSlsu8NOLTn,0.642,0.864,7,-3.657,1,0.0379,0.0455,1.98e-06,0.081,0.564,125.088,https://api.spotify.com/v1/tracks/2sp1QtoKfxJaSlsu8NOLTn,https://api.spotify.com/v1/audio-analysis/2sp1QtoKfxJaSlsu8NOLTn
6291,What Is Love - Single Mix,Haddaway,271093,False,0,spotify:track:0BQblMoALRAlYA7YykYGVl,0.687,0.768,7,-7.898,0,0.0314,0.024,0.00681,0.313,0.755,123.876,https://api.spotify.com/v1/tracks/0BQblMoALRAlYA7YykYGVl,https://api.spotify.com/v1/audio-analysis/0BQblMoALRAlYA7YykYGVl
6292,Secret Love Song (feat. Jason Derulo),Little Mix,249813,False,1,spotify:track:4JIo8RztBbELr2gWJ5OGK6,0.539,0.643,9,-3.982,1,0.0479,0.256,0.0,0.29,0.136,92.962,https://api.spotify.com/v1/tracks/4JIo8RztBbELr2gWJ5OGK6,https://api.spotify.com/v1/audio-analysis/4JIo8RztBbELr2gWJ5OGK6
6293,Another Love - Zwette Edit,Tom Odell,394573,False,64,spotify:track:5snyhxAh55A2wlNRH7VVZJ,0.87,0.554,4,-5.828,0,0.0635,0.0802,0.0739,0.115,0.462,123.998,https://api.spotify.com/v1/tracks/5snyhxAh55A2wlNRH7VVZJ,https://api.spotify.com/v1/audio-analysis/5snyhxAh55A2wlNRH7VVZJ
6294,Fake Love,William Singe,160182,True,44,spotify:track:5GRAeHxQLh6GXPxlTZREWN,0.658,0.324,9,-10.894,0,0.437,0.18,0.0,0.0935,0.502,114.631,https://api.spotify.com/v1/tracks/5GRAeHxQLh6GXPxlTZREWN,https://api.spotify.com/v1/audio-analysis/5GRAeHxQLh6GXPxlTZREWN
6295,Sunset Lover,Petit Biscuit,237677,False,41,spotify:track:6c6DEpGAvs1rzJkCp1ej8T,0.773,0.475,6,-8.773,1,0.0501,0.798,0.589,0.112,0.203,90.835,https://api.spotify.com/v1/tracks/6c6DEpGAvs1rzJkCp1ej8T,https://api.spotify.com/v1/audio-analysis/6c6DEpGAvs1rzJkCp1ej8T
6296,No Love,August Alsina,276080,True,66,spotify:track:7ewfvLrlI0VNht4vEnoTMh,0.462,0.615,0,-7.982,0,0.153,0.00543,0.0,0.856,0.344,130.967,https://api.spotify.com/v1/tracks/7ewfvLrlI0VNht4vEnoTMh,https://api.spotify.com/v1/audio-analysis/7ewfvLrlI0VNht4vEnoTMh
6297,I Like Tuh,Carnage,189000,True,35,spotify:track:5MGeW5mHnqeJiM0NPBbkEZ,0.611,0.543,1,-5.288,0,0.0672,0.329,0.0,0.281,0.561,174.862,https://api.spotify.com/v1/tracks/5MGeW5mHnqeJiM0NPBbkEZ,https://api.spotify.com/v1/audio-analysis/5MGeW5mHnqeJiM0NPBbkEZ
6298,California Love - Original Version,2Pac,284480,True,66,spotify:track:3djNBlI7xOggg7pnsOLaNm,0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,https://api.spotify.com/v1/tracks/3djNBlI7xOggg7pnsOLaNm,https://api.spotify.com/v1/audio-analysis/3djNBlI7xOggg7pnsOLaNm
6299,What About The Love,Sam Feldt,191265,False,0,spotify:track:2FfyiTnl5OPa1hYdCWZGdG,0.712,0.634,9,-5.158,1,0.035,0.0262,9.1e-06,0.0918,0.277,125.988,https://api.spotify.com/v1/tracks/2FfyiTnl5OPa1hYdCWZGdG,https://api.spotify.com/v1/audio-analysis/2FfyiTnl5OPa1hYdCWZGdG
6300,How Deep Is Your Love - Chris Lake Remix,Calvin Harris,306226,False,55,spotify:track:7foafyqmJYUdhGBpIusueW,0.727,0.85,4,-4.991,0,0.0425,0.00224,0.00843,0.412,0.28,121.973,https://api.spotify.com/v1/tracks/7foafyqmJYUdhGBpIusueW,https://api.spotify.com/v1/audio-analysis/7foafyqmJYUdhGBpIusueW
6301,Ain't Nobody (Loves Me Better),Felix Jaehn,186146,False,40,spotify:track:66F1oPi4qV7lQbVoJpRlp5,0.777,0.564,2,-6.967,0,0.0315,0.683,0.000252,0.0696,0.465,117.973,https://api.spotify.com/v1/tracks/66F1oPi4qV7lQbVoJpRlp5,https://api.spotify.com/v1/audio-analysis/66F1oPi4qV7lQbVoJpRlp5
6302,Love Me,Lil Wayne,253440,True,74,spotify:track:7tGlzXJv6GD5e5qlu5YmDg,0.674,0.608,8,-6.628,0,0.0334,0.0119,0.0,0.103,0.464,124.952,https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg,https://api.spotify.com/v1/audio-analysis/7tGlzXJv6GD5e5qlu5YmDg
6303,Crew Love,Drake,208813,True,32,spotify:track:0TiC3GtlMCskf2hIUIBcDV,0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152,https://api.spotify.com/v1/tracks/0TiC3GtlMCskf2hIUIBcDV,https://api.spotify.com/v1/audio-analysis/0TiC3GtlMCskf2hIUIBcDV
6304,In the Name of Love - DallasK Remix,Martin Garrix,200597,False,57,spotify:track:55y30bh2ZUtzOXjWLxn7XT,0.522,0.816,4,-3.156,0,0.0643,0.0126,4.19e-06,0.348,0.102,134.103,https://api.spotify.com/v1/tracks/55y30bh2ZUtzOXjWLxn7XT,https://api.spotify.com/v1/audio-analysis/55y30bh2ZUtzOXjWLxn7XT
6305,Ex's & Oh's,Elle King,202173,False,70,spotify:track:70eDxAyAraNTiD6lx2ZEnH,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH
6306,How Long Will I Love You - Bonus Track,Ellie Goulding,154435,False,59,spotify:track:0ZPfDxZn5O0L84wvPSN2iG,0.512,0.304,0,-9.19,1,0.0318,0.295,0.000622,0.118,0.172,126.078,https://api.spotify.com/v1/tracks/0ZPfDxZn5O0L84wvPSN2iG,https://api.spotify.com/v1/audio-analysis/0ZPfDxZn5O0L84wvPSN2iG
6307,Crazy In Love - Remix,Beyoncé,226400,False,65,spotify:track:2f4IuijXLxYOeBncS60GUD,0.23,0.694,7,-6.828,0,0.109,0.0619,0.00191,0.112,0.26,172.751,https://api.spotify.com/v1/tracks/2f4IuijXLxYOeBncS60GUD,https://api.spotify.com/v1/audio-analysis/2f4IuijXLxYOeBncS60GUD
6308,Long Way To Love You,Hunter Brothers,196186,False,0,spotify:track:1W8lzFyjYsV0YLiOgWEYz2,0.593,0.822,2,-4.979,1,0.0416,0.000576,0.0,0.186,0.46,115.017,https://api.spotify.com/v1/tracks/1W8lzFyjYsV0YLiOgWEYz2,https://api.spotify.com/v1/audio-analysis/1W8lzFyjYsV0YLiOgWEYz2
6309,Somebody's Love - Single Version,Passenger,225413,False,0,spotify:track:6Z9EcBof2phsRHGQvIem3s,0.508,0.61,2,-6.526,0,0.0379,0.237,4.16e-05,0.233,0.612,136.33,https://api.spotify.com/v1/tracks/6Z9EcBof2phsRHGQvIem3s,https://api.spotify.com/v1/audio-analysis/6Z9EcBof2phsRHGQvIem3s
6310,California,Childish Gambino,165266,True,0,spotify:track:5sHde7fFQ5TthEulnBllhi,0.878,0.436,3,-11.184,1,0.558,0.306,0.0,0.112,0.861,148.94,https://api.spotify.com/v1/tracks/5sHde7fFQ5TthEulnBllhi,https://api.spotify.com/v1/audio-analysis/5sHde7fFQ5TthEulnBllhi
6311,Higher Love,James Vincent McMorrow,215573,False,0,spotify:track:4qc0tyLdTAVK9asG4JBTT8,0.321,0.119,5,-17.873,1,0.0519,0.965,0.000121,0.116,0.176,89.245,https://api.spotify.com/v1/tracks/4qc0tyLdTAVK9asG4JBTT8,https://api.spotify.com/v1/audio-analysis/4qc0tyLdTAVK9asG4JBTT8
6312,Love On The Brain,Rihanna,224000,True,0,spotify:track:4JlYrtPZlMWkhCiMrLHUrP,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,https://api.spotify.com/v1/tracks/4JlYrtPZlMWkhCiMrLHUrP,https://api.spotify.com/v1/audio-analysis/4JlYrtPZlMWkhCiMrLHUrP
6313,Real Love Baby,Father John Misty,189293,False,0,spotify:track:6YDf6QV7QfCEo8O2dbWalK,0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,https://api.spotify.com/v1/tracks/6YDf6QV7QfCEo8O2dbWalK,https://api.spotify.com/v1/audio-analysis/6YDf6QV7QfCEo8O2dbWalK
6314,Roses,Outkast,369573,True,70,spotify:track:6bUNEbXT7HovLW6BgPCBsb,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb
6315,Whole Lotta Love - 1990 Remaster,Led Zeppelin,333893,False,73,spotify:track:0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8
6316,Let Me Love You - Marshmello Remix,DJ Snake,180013,False,54,spotify:track:6Hx9gLuAKkOfoZoL79OSI1,0.66,0.814,8,-3.179,1,0.0382,0.0183,0.0,0.139,0.248,120.005,https://api.spotify.com/v1/tracks/6Hx9gLuAKkOfoZoL79OSI1,https://api.spotify.com/v1/audio-analysis/6Hx9gLuAKkOfoZoL79OSI1
6317,Who Do You Love?,YG,233506,True,1,spotify:track:1uDjaezEbalGyGnuH80zDK,0.676,0.415,9,-9.752,1,0.508,0.0281,0.0,0.0915,0.146,193.206,https://api.spotify.com/v1/tracks/1uDjaezEbalGyGnuH80zDK,https://api.spotify.com/v1/audio-analysis/1uDjaezEbalGyGnuH80zDK
6318,DJ Got Us Fallin' In Love,Usher,222160,False,0,spotify:track:5tXyNhNcsnn7HbcABntOSf,0.666,0.878,7,-2.85,0,0.0973,0.03,0.0,0.0828,0.669,119.932,https://api.spotify.com/v1/tracks/5tXyNhNcsnn7HbcABntOSf,https://api.spotify.com/v1/audio-analysis/5tXyNhNcsnn7HbcABntOSf
6319,Bailando - English Version,Enrique Iglesias,243213,False,45,spotify:track:4vSSBsriHfHnvqNjeaO8AZ,0.717,0.851,7,-3.507,1,0.0957,0.0791,0.0,0.0652,0.955,90.971,https://api.spotify.com/v1/tracks/4vSSBsriHfHnvqNjeaO8AZ,https://api.spotify.com/v1/audio-analysis/4vSSBsriHfHnvqNjeaO8AZ
6320,Ain't Nobody (Loves Me Better) - Acoustic,Jasmine Thompson,178355,False,56,spotify:track:1OozJMmjaGAgX8WPTTMpcG,0.512,0.245,2,-8.828,0,0.0338,0.851,0.0,0.131,0.266,93.971,https://api.spotify.com/v1/tracks/1OozJMmjaGAgX8WPTTMpcG,https://api.spotify.com/v1/audio-analysis/1OozJMmjaGAgX8WPTTMpcG
